# Eu(fod)3 coordinate mapping
# coordinate unit: cÅ
# metric: r_factor
# offset: 300
# step: 10
# valid positions only
# x	y	z	score
464	158	-124	27.86913421
464	158	-114	26.65821084
464	158	-104	25.59866165
464	158	-94	24.71397379
464	158	-84	24.02171348
464	158	-74	23.53200026
464	158	-64	23.24671604
464	158	-54	23.15968731
464	158	-44	23.25782840
464	158	-34	23.52296346
464	158	-24	23.93388906
464	158	-14	24.46826297
464	158	-4	25.10405923
464	158	6	25.82051767
464	158	16	26.59865510
464	158	26	27.42147161
464	158	36	28.27399267
464	158	46	29.14326328
464	158	56	30.01837782
464	158	66	30.89059892
464	158	76	31.75359539
464	158	86	32.60381044
464	158	96	33.44095532
464	158	106	34.26860474
464	158	116	35.09484809
464	158	126	35.93292093
464	158	136	36.80170725
464	158	146	37.72596839
464	158	156	38.73613158
464	158	166	39.86747570
464	158	176	41.15860581
464	158	186	42.64922090
464	158	196	44.37734280
464	158	206	46.37634365
464	158	216	48.67221904
464	158	226	51.28154373
464	158	236	54.21040796
464	158	246	57.45441326
464	158	256	60.99959428
464	158	266	64.82399567
464	158	276	68.89959515
464	158	286	73.19430191
464	168	-304	48.91183370
464	168	-294	48.40364972
464	168	-284	47.80969446
464	168	-274	47.12750048
464	168	-264	46.35527053
464	168	-254	45.49208051
464	168	-244	44.53811259
464	168	-234	43.49491548
464	168	-224	42.36568565
464	168	-214	41.15555915
464	168	-204	39.87189889
464	168	-194	38.52455675
464	168	-184	37.12608501
464	168	-174	35.69186618
464	168	-164	34.24012679
464	168	-154	32.79179813
464	168	-144	31.37018601
464	168	-134	30.00041453
464	168	-124	28.70861553
464	168	-114	27.52085242
464	168	-104	26.46179893
464	168	-94	25.55324650
464	168	-84	24.81258572
464	168	-74	24.25148010
464	168	-64	23.87498561
464	168	-54	23.68132729
464	168	-44	23.66241188
464	168	-34	23.80497406
464	168	-24	24.09210267
464	168	-14	24.50483875
464	168	-4	25.02358907
464	168	6	25.62921360
464	168	16	26.30376332
464	168	26	27.03092678
464	168	36	27.79628083
464	168	46	28.58744307
464	168	56	29.39420758
464	168	66	30.20872246
464	168	76	31.02574518
464	168	86	31.84299105
464	168	96	32.66157003
464	168	106	33.48648596
464	168	116	34.32714812
464	168	126	35.19781758
464	168	136	36.11788257
464	168	146	37.11183406
464	168	156	38.20880698
464	168	166	39.44157671
464	168	176	40.84496746
464	168	186	42.45373934
464	168	196	44.30015256
464	168	206	46.41152092
464	168	216	48.80811189
464	168	226	51.50170096
464	168	236	54.49495332
464	168	246	57.78163771
464	168	256	61.34753246
464	168	266	65.17180297
464	168	276	69.22861687
464	168	286	73.48879894
464	178	-304	48.57118409
464	178	-294	48.08851094
464	178	-284	47.52465811
464	178	-274	46.87752521
464	178	-264	46.14564561
464	178	-254	45.32836302
464	178	-244	44.42603150
464	178	-234	43.44023590
464	178	-224	42.37402696
464	178	-214	41.23216207
464	178	-204	40.02133883
464	178	-194	38.75040494
464	178	-184	37.43052376
464	178	-174	36.07527185
464	178	-164	34.70064241
464	178	-154	33.32492714
464	178	-144	31.96844968
464	178	-134	30.65312617
464	178	-124	29.40183415
464	178	-114	28.23758229
464	178	-104	27.18249323
464	178	-94	26.25664454
464	178	-84	25.47685753
464	178	-74	24.85557357
464	178	-64	24.39999243
464	178	-54	24.11164195
464	178	-44	23.98648551
464	178	-34	24.01556325
464	178	-24	24.18604398
464	178	-14	24.48248635
464	178	-4	24.88809841
464	178	6	25.38583684
464	178	16	25.95926802
464	178	26	26.59318846
464	178	36	27.27405210
464	178	46	27.99027289
464	178	56	28.73247107
464	178	66	29.49371830
464	178	76	30.26981862
464	178	86	31.05964165
464	178	96	31.86550376
464	178	106	32.69356989
464	178	116	33.55422563
464	178	126	34.46234419
464	178	136	35.43735253
464	178	146	36.50298923
464	178	156	37.68665588
464	178	166	39.01830066
464	178	176	40.52884429
464	178	186	42.24825368
464	178	196	44.20346630
464	178	206	46.41643248
464	178	216	48.90254508
464	178	226	51.66965926
464	178	236	54.71778933
464	178	246	58.03944667
464	178	256	61.62048905
464	178	266	65.44130642
464	178	276	69.47816908
464	178	286	73.70459395
464	188	-304	48.18797097
464	188	-294	47.72865424
464	188	-284	47.19237518
464	188	-274	46.57734276
464	188	-264	45.88236194
464	188	-254	45.10698692
464	188	-244	44.25169244
464	188	-234	43.31806044
464	188	-224	42.30897655
464	188	-214	41.22882889
464	188	-204	40.08369838
464	188	-194	38.88152726
464	188	-184	37.63224949
464	188	-174	36.34786475
464	188	-164	35.04243629
464	188	-154	33.73199235
464	188	-144	32.43431196
464	188	-134	31.16857789
464	188	-124	29.95488408
464	188	-114	28.81359232
464	188	-104	27.76454524
464	188	-94	26.82616312
464	188	-84	26.01447968
464	188	-74	25.34220595
464	188	-64	24.81794045
464	188	-54	24.44565357
464	188	-44	24.22455026
464	188	-34	24.14935376
464	188	-24	24.21097076
464	188	-14	24.39742445
464	188	-4	24.69490389
464	188	6	25.08878636
464	188	16	25.56453287
464	188	26	26.10841319
464	188	36	26.70806577
464	188	46	27.35292858
464	188	56	28.03458885
464	188	66	28.74709636
464	188	76	29.48727298
464	188	86	30.25503353
464	188	96	31.05371265
464	188	106	31.89037135
464	188	116	32.77603448
464	188	126	33.72579121
464	188	136	34.75867737
464	188	146	35.89725813
464	188	156	37.16684909
464	188	166	38.59435777
464	188	176	40.20679385
464	188	186	42.02957188
464	188	196	44.08479402
464	188	206	46.38972680
464	188	216	48.95566347
464	188	226	51.78729451
464	188	236	54.88261799
464	188	246	58.23333546
464	188	256	61.82562151
464	188	266	65.64113198
464	188	276	69.65812259
464	188	286	73.85257310
464	198	-304	47.76325007
464	198	-294	47.32518243
464	198	-284	46.81401930
464	198	-274	46.22822850
464	198	-264	45.56683567
464	198	-254	44.82955698
464	198	-244	44.01694583
464	198	-234	43.13055073
464	198	-224	42.17307969
464	198	-214	41.14856451
464	198	-204	40.06251633
464	198	-194	38.92206133
464	198	-184	37.73604418
464	198	-174	36.51508484
464	198	-164	35.27157388
464	198	-154	34.01959142
464	198	-144	32.77473587
464	198	-134	31.55385026
464	198	-124	30.37463759
464	198	-114	29.25516128
464	198	-104	28.21323494
464	198	-94	27.26571758
464	198	-84	26.42774835
464	198	-74	25.71197675
464	198	-64	25.12786717
464	198	-54	24.68117060
464	198	-44	24.37365250
464	198	-34	24.20313644
464	198	-24	24.16387213
464	198	-14	24.24717803
464	198	-4	24.44226416
464	198	6	24.73712308
464	198	16	25.11939074
464	198	26	25.57711198
464	198	36	26.09938463
464	198	46	26.67688772
464	198	56	27.30231823
464	198	66	27.97076584
464	198	76	28.68004918
464	198	86	29.43102472
464	198	96	30.22786152
464	198	106	31.07825674
464	198	116	31.99354841
464	198	126	32.98866830
464	198	136	34.08187236
464	198	146	35.29419449
464	198	156	36.64859590
464	198	166	38.16882591
464	198	176	39.87806584
464	198	186	41.79748121
464	198	196	43.94484172
464	198	206	46.33337016
464	198	216	48.97094703
464	198	226	51.85973683
464	198	236	54.99623451
464	198	246	58.37167416
464	198	256	61.97270790
464	198	266	65.78225339
464	198	276	69.78041621
464	198	286	73.94541142
464	208	-304	47.29818869
464	208	-294	46.87932508
464	208	-284	46.39090706
464	208	-274	45.83161737
464	208	-264	45.20065875
464	208	-254	44.49786877
464	208	-244	43.72384531
464	208	-234	42.88008017
464	208	-224	41.96909670
464	208	-214	40.99458587
464	208	-204	39.96153361
464	208	-194	38.87633077
464	208	-184	37.74685569
464	208	-174	36.58251841
464	208	-164	35.39425553
464	208	-154	34.19446443
464	208	-144	32.99686721
464	208	-134	31.81629556
464	208	-124	30.66839086
464	208	-114	29.56921657
464	208	-104	28.53478510
464	208	-94	27.58050893
464	208	-84	26.72059600
464	208	-74	25.96742454
464	208	-64	25.33094809
464	208	-54	24.81819625
464	208	-44	24.43294136
464	208	-34	24.17559105
464	208	-24	24.04333937
464	208	-14	24.03056874
464	208	-4	24.12945490
464	208	6	24.33069939
464	208	16	24.62430642
464	208	26	25.00033438
464	208	36	25.44957602
464	208	46	25.96414844
464	208	56	26.53799385
464	208	66	27.16730252
464	208	76	27.85086984
464	208	86	28.59039153
464	208	96	29.39068850
464	208	106	30.25983842
464	208	116	31.20917803
464	208	126	32.25313274
464	208	136	33.40883160
464	208	146	34.69548044
464	208	156	36.13349380
464	208	166	37.74342539
464	208	176	39.54477828
464	208	186	41.55480864
464	208	196	43.78744947
464	208	206	46.25246723
464	208	216	48.95492858
464	208	226	51.89500556
464	208	236	55.06810078
464	208	246	58.46523880
464	208	256	62.07365158
464	208	266	65.87748275
464	208	276	69.85854307
464	208	286	73.99706272
464	218	-304	46.79405079
464	218	-294	46.39241965
464	218	-284	45.92447432
464	218	-274	45.38907453
464	218	-264	44.78556314
464	218	-254	44.11386542
464	218	-244	43.37459633
464	218	-234	42.56917370
464	218	-224	41.69993351
464	218	-214	40.77024288
464	218	-204	39.78460471
464	218	-194	38.74874714
464	218	-184	37.66969005
464	218	-174	36.55578017
464	218	-164	35.41668647
464	218	-154	34.26334783
464	218	-144	33.10786568
464	218	-134	31.96333592
464	218	-124	30.84361605
464	218	-114	29.76302543
464	218	-104	28.73597999
464	218	-94	27.77656675
464	218	-84	26.89807008
464	218	-74	26.11247044
464	218	-64	25.42994813
464	218	-54	24.85843561
464	218	-44	24.40327103
464	218	-34	24.06700521
464	218	-24	23.84940297
464	218	-14	23.74765561
464	218	-4	23.75679129
464	218	6	23.87024096
464	218	16	24.08049987
464	218	26	24.37982113
464	218	36	24.76088772
464	218	46	25.21742671
464	218	56	25.74474642
464	218	66	26.34018996
464	218	76	27.00350321
464	218	86	27.73711325
464	218	96	28.54630627
464	218	106	29.43928511
464	218	116	30.42707986
464	218	126	31.52328333
464	218	136	32.74359064
464	218	146	34.10513924
464	218	156	35.62567183
464	218	166	37.32257480
464	218	176	39.21187184
464	218	186	41.30726737
464	218	196	43.61933277
464	218	206	46.15490867
464	218	216	48.91676484
464	218	226	51.90352354
464	218	236	55.10982157
464	218	246	58.52666564
464	218	256	62.14192638
464	218	266	65.94091653
464	218	276	69.90700517
464	218	286	74.02222866
464	228	-304	46.25218471
464	228	-294	45.86589596
464	228	-284	45.41625691
464	228	-274	44.90227169
464	228	-264	44.32339216
464	228	-254	43.67960354
464	228	-244	42.97151624
464	228	-234	42.20046172
464	228	-224	41.36858932
464	228	-214	40.47896020
464	228	-204	39.53563371
464	228	-194	38.54374059
464	228	-184	37.50953703
464	228	-174	36.44043318
464	228	-164	35.34498984
464	228	-154	34.23287754
464	228	-144	33.11479294
464	228	-134	32.00232862
464	228	-124	30.90779360
464	228	-114	29.84398335
464	228	-104	28.82390003
464	228	-94	27.86042583
464	228	-84	26.96595627
464	228	-74	26.15200513
464	228	-64	25.42880061
464	228	-54	24.80490059
464	228	-44	24.28686373
464	228	-34	23.87901779
464	228	-24	23.58336502
464	228	-14	23.39965283
464	228	-4	23.32561894
464	228	6	23.35739606
464	228	16	23.49004000
464	228	26	23.71813194
464	228	36	24.03640266
464	228	46	24.44033358
464	228	56	24.92670002
464	228	66	25.49403403
464	228	76	26.14299093
464	228	86	26.87660717
464	228	96	27.70043578
464	228	106	28.62254344
464	228	116	29.65335288
464	228	126	30.80531803
464	228	136	32.09243024
464	228	146	33.52957056
464	228	156	35.13174417
464	228	166	36.91325288
464	228	176	38.88687544
464	228	186	41.06312815
464	228	196	43.44966886
464	228	206	46.05088731
464	228	216	48.86770049
464	228	226	51.89754707
464	228	236	55.13455679
464	228	246	58.56985888
464	228	256	62.19198993
464	228	266	65.98736230
464	228	276	69.94075930
464	228	286	74.03582856
474	-362	-304	30.24699208
474	-362	-294	29.48012358
474	-362	-284	28.72993191
474	-362	-274	28.00136779
474	-362	-264	27.29932048
474	-362	-254	26.62845662
474	-362	-244	25.99304825
474	-362	-234	25.39680269
474	-362	-224	24.84271044
474	-362	-214	24.33292934
474	-362	-204	23.86872324
474	-362	-194	23.45047047
474	-362	-184	23.07775135
474	-362	-174	22.74951541
474	-362	-164	22.46431953
474	-362	-154	22.22061848
474	-362	-144	22.01708234
474	-362	-134	21.85291081
474	-362	-124	21.72811346
474	-362	-114	21.64372763
474	-362	-104	21.60195023
474	-362	-94	21.60616695
474	-362	-84	21.66087070
474	-362	-74	21.77147065
474	-362	-64	21.94400387
474	-362	-54	22.18477255
474	-362	-44	22.49993920
474	-362	-34	22.89511974
474	-362	-24	23.37501624
474	-362	-14	23.94312710
474	-362	-4	24.60156269
474	-362	6	25.35098014
474	-362	16	26.19063631
474	-362	26	27.11854493
474	-362	36	28.13171640
474	-362	46	29.22645535
474	-362	56	30.39869278
474	-362	66	31.64433312
474	-362	76	32.95960082
474	-362	86	34.34137480
474	-362	96	35.78750070
474	-362	106	37.29707174
474	-362	116	38.87066807
474	-362	126	40.51054318
474	-362	136	42.22074495
474	-362	146	44.00715837
474	-362	156	45.87745808
474	-362	166	47.84096176
474	-362	176	49.90838049
474	-362	186	52.09146919
474	-362	196	54.40258870
474	-362	206	56.85419999
474	-362	216	59.45831883
474	-362	226	62.22596467
474	-362	236	65.16663971
474	-362	246	68.28787192
474	-362	256	71.59484955
474	-362	266	75.09016641
474	-362	276	78.77368625
474	-362	286	82.64252499
474	-352	-304	29.08565060
474	-352	-294	28.30279134
474	-352	-284	27.53461435
474	-352	-274	26.78593947
474	-352	-264	26.06152046
474	-352	-254	25.36587922
474	-352	-244	24.70312812
474	-352	-234	24.07679395
474	-352	-224	23.48966064
474	-352	-214	22.94365067
474	-352	-204	22.43976519
474	-352	-194	21.97810004
474	-352	-184	21.55794804
474	-352	-174	21.17798911
474	-352	-164	20.83655882
474	-352	-154	20.53197556
474	-352	-144	20.26289836
474	-352	-134	20.02868238
474	-352	-124	19.82969724
474	-352	-114	19.66757569
474	-352	-104	19.54536411
474	-352	-94	19.46755291
474	-352	-84	19.43997316
474	-352	-74	19.46955642
474	-352	-64	19.56396794
474	-352	-54	19.73113882
474	-352	-44	19.97873895
474	-352	-34	20.31364554
474	-352	-24	20.74146807
474	-352	-14	21.26618528
474	-352	-4	21.88993385
474	-352	6	22.61296420
474	-352	16	23.43375436
474	-352	26	24.34925297
474	-352	36	25.35521307
474	-352	46	26.44657828
474	-352	56	27.61788923
474	-352	66	28.86368807
474	-352	76	30.17890727
474	-352	86	31.55923484
474	-352	96	33.00145097
474	-352	106	34.50373083
474	-352	116	36.06590612
474	-352	126	37.68967508
474	-352	136	39.37874790
474	-352	146	41.13891242
474	-352	156	42.97800523
474	-352	166	44.90577529
474	-352	176	46.93363246
474	-352	186	49.07428110
474	-352	196	51.34124865
474	-352	206	53.74833019
474	-352	216	56.30898008
474	-352	226	59.03568942
474	-352	236	61.93939148
474	-352	246	65.02893560
474	-352	256	68.31066324
474	-352	266	71.78810962
474	-352	276	75.46184163
474	-352	286	79.32943066
474	-342	-304	28.17570212
474	-342	-294	27.38807883
474	-342	-284	26.61336165
474	-342	-274	25.85620212
474	-342	-264	25.12117606
474	-342	-254	24.41261361
474	-342	-244	23.73441685
474	-342	-234	23.08987882
474	-342	-224	22.48152229
474	-342	-214	21.91097963
474	-342	-204	21.37893525
474	-342	-194	20.88514912
474	-342	-184	20.42857313
474	-342	-174	20.00756203
474	-342	-164	19.62016935
474	-342	-154	19.26450769
474	-342	-144	18.93914368
474	-342	-134	18.64349250
474	-342	-124	18.37817512
474	-342	-114	18.14530221
474	-342	-104	17.94865229
474	-342	-94	17.79371644
474	-342	-84	17.68758861
474	-342	-74	17.63869062
474	-342	-64	17.65633540
474	-342	-54	17.75015266
474	-342	-44	17.92942585
474	-342	-34	18.20241267
474	-342	-24	18.57573545
474	-342	-14	19.05392375
474	-342	-4	19.63916731
474	-342	6	20.33129895
474	-342	16	21.12798609
474	-342	26	22.02508029
474	-342	36	23.01706251
474	-342	46	24.09752718
474	-342	56	25.25966404
474	-342	66	26.49671412
474	-342	76	27.80239103
474	-342	86	29.17126658
474	-342	96	30.59912289
474	-342	106	32.08327096
474	-342	116	33.62283182
474	-342	126	35.21897072
474	-342	136	36.87507058
474	-342	146	38.59682661
474	-342	156	40.39224332
474	-342	166	42.27151617
474	-342	176	44.24678529
474	-342	186	46.33175725
474	-342	196	48.54120219
474	-342	206	50.89034729
474	-342	216	53.39420034
474	-342	226	56.06684778
474	-342	236	58.92077698
474	-342	246	61.96627131
474	-342	256	65.21091947
474	-342	266	68.65926787
474	-342	276	72.31262935
474	-342	286	76.16904704
474	-332	-304	27.52614889
474	-332	-294	26.74519249
474	-332	-284	25.97561331
474	-332	-274	25.22187265
474	-332	-264	24.48834570
474	-332	-254	23.77914860
474	-332	-244	23.09795263
474	-332	-234	22.44779990
474	-332	-224	21.83093987
474	-332	-214	21.24870871
474	-332	-204	20.70147448
474	-332	-194	20.18866733
474	-332	-184	19.70890714
474	-332	-174	19.26023049
474	-332	-164	18.84040704
474	-332	-154	18.44732391
474	-332	-144	18.07940747
474	-332	-134	17.73604675
474	-332	-124	17.41798046
474	-332	-114	17.12761074
474	-332	-104	16.86920916
474	-332	-94	16.64898366
474	-332	-84	16.47497945
474	-332	-74	16.35679400
474	-332	-64	16.30510010
474	-332	-54	16.33099382
474	-332	-44	16.44521646
474	-332	-34	16.65733554
474	-332	-24	16.97499602
474	-332	-14	17.40335480
474	-332	-4	17.94478204
474	-332	6	18.59885765
474	-332	16	19.36263139
474	-332	26	20.23107189
474	-332	36	21.19761591
474	-332	46	22.25474112
474	-332	56	23.39451200
474	-332	66	24.60907618
474	-332	76	25.89110841
474	-332	86	27.23420967
474	-332	96	28.63327121
474	-332	106	30.08480886
474	-332	116	31.58726675
474	-332	126	33.14128164
474	-332	136	34.74989227
474	-332	146	36.41867279
474	-332	156	38.15576631
474	-332	166	39.97179528
474	-332	176	41.87963009
474	-332	186	43.89400603
474	-332	196	46.03099257
474	-332	206	48.30733465
474	-332	216	50.73970267
474	-332	226	53.34390166
474	-332	236	56.13409847
474	-332	246	59.12212608
474	-332	256	62.31691565
474	-332	266	65.72409235
474	-332	276	69.34575176
474	-332	286	73.18041515
474	-322	-304	27.13703192
474	-322	-294	26.37332511
474	-322	-284	25.61963559
474	-322	-274	24.88022308
474	-322	-264	24.15925578
474	-322	-254	23.46063679
474	-322	-244	22.78781727
474	-322	-234	22.14361124
474	-322	-224	21.53003185
474	-322	-214	20.94817174
474	-322	-204	20.39815093
474	-322	-194	19.87915212
474	-322	-184	19.38955548
474	-322	-174	18.92717514
474	-322	-164	18.48958638
474	-322	-154	18.07452175
474	-322	-144	17.68030468
474	-322	-134	17.30628445
474	-322	-124	16.95323452
474	-322	-114	16.62367803
474	-322	-104	16.32210637
474	-322	-94	16.05505974
474	-322	-84	15.83104115
474	-322	-74	15.66024024
474	-322	-64	15.55405378
474	-322	-54	15.52441169
474	-322	-44	15.58295118
474	-322	-34	15.74012421
474	-322	-24	16.00435989
474	-322	-14	16.38141416
474	-322	-4	16.87401110
474	-322	6	17.48181797
474	-322	16	18.20172229
474	-322	26	19.02832448
474	-322	36	19.95454047
474	-322	46	20.97222330
474	-322	56	22.07274639
474	-322	66	23.24752503
474	-322	76	24.48847749
474	-322	86	25.78843908
474	-322	96	27.14154389
474	-322	106	28.54358344
474	-322	116	29.99234330
474	-322	126	31.48790899
474	-322	136	33.03292368
474	-322	146	34.63277343
474	-322	156	36.29567101
474	-322	166	38.03260847
474	-322	176	39.85715257
474	-322	186	41.78506665
474	-322	196	43.83375709
474	-322	206	46.02156242
474	-322	216	48.36692355
474	-322	226	50.88749291
474	-322	236	53.59925213
474	-322	246	56.51571002
474	-322	256	59.64724406
474	-322	266	63.00063023
474	-322	276	66.57878264
474	-322	286	70.38070100
474	-312	-304	26.99870434
474	-312	-294	26.26091536
474	-312	-284	25.53177084
474	-312	-274	24.81532141
474	-312	-264	24.11553199
474	-312	-254	23.43611071
474	-312	-244	22.78032439
474	-312	-234	22.15081544
474	-312	-224	21.54944004
474	-312	-214	20.97715047
474	-312	-204	20.43394517
474	-312	-194	19.91890613
474	-312	-184	19.43033601
474	-312	-174	18.96599639
474	-312	-164	18.52343592
474	-312	-154	18.10038556
474	-312	-144	17.69518904
474	-312	-134	17.30723150
474	-312	-124	16.93732861
474	-312	-114	16.58804047
474	-312	-104	16.26387839
474	-312	-94	15.97137630
474	-312	-84	15.71900214
474	-312	-74	15.51688931
474	-312	-64	15.37637685
474	-312	-54	15.30936582
474	-312	-44	15.32752827
474	-312	-34	15.44144400
474	-312	-24	15.65977593
474	-312	-14	15.98860929
474	-312	-4	16.43105954
474	-312	6	16.98719877
474	-312	16	17.65428059
474	-312	26	18.42718706
474	-312	36	19.29899773
474	-312	46	20.26159129
474	-312	56	21.30622092
474	-312	66	22.42403802
474	-312	76	23.60656457
474	-312	86	24.84612684
474	-312	96	26.13626566
474	-312	106	27.47213292
474	-312	116	28.85087532
474	-312	126	30.27199620
474	-312	136	31.73767635
474	-312	146	33.25302613
474	-312	156	34.82623510
474	-312	166	36.46858253
474	-312	176	38.19427465
474	-312	186	40.02008373
474	-312	196	41.96477979
474	-312	206	44.04836904
474	-312	216	46.29117880
474	-312	226	48.71285400
474	-312	236	51.33134775
474	-312	246	54.16199392
474	-312	256	57.21674067
474	-312	266	60.50360178
474	-312	276	64.02635364
474	-312	286	67.78447541
474	-302	-304	27.09244171
474	-302	-294	26.38649546
474	-302	-284	25.68756743
474	-302	-274	24.99949288
474	-302	-264	24.32604363
474	-302	-254	23.67076341
474	-302	-244	23.03678910
474	-302	-234	22.42667241
474	-302	-224	21.84222134
474	-302	-214	21.28438420
474	-302	-204	20.75319933
474	-302	-194	20.24783017
474	-302	-184	19.76669812
474	-302	-174	19.30771443
474	-302	-164	18.86859979
474	-302	-154	18.44726837
474	-302	-144	18.04224353
474	-302	-134	17.65306747
474	-302	-124	17.28066628
474	-302	-114	16.92763513
474	-302	-104	16.59841340
474	-302	-94	16.29932582
474	-302	-84	16.03847171
474	-302	-74	15.82545141
474	-302	-64	15.67092826
474	-302	-54	15.58603997
474	-302	-44	15.58169525
474	-302	-34	15.66781895
474	-302	-24	15.85263368
474	-302	-14	16.14207525
474	-302	-4	16.53942437
474	-302	6	17.04519721
474	-302	16	17.65728571
474	-302	26	18.37129464
474	-302	36	19.18100086
474	-302	46	20.07886443
474	-302	56	21.05654182
474	-302	66	22.10537722
474	-302	76	23.21686863
474	-302	86	24.38311660
474	-302	96	25.59726636
474	-302	106	26.85395003
474	-302	116	28.14972779
474	-302	126	29.48351732
474	-302	136	30.85699042
474	-302	146	32.27490638
474	-302	156	33.74534322
474	-302	166	35.27978340
474	-302	176	36.89301063
474	-302	186	38.60278218
474	-302	196	40.42925798
474	-302	206	42.39419347
474	-302	216	44.51993549
474	-302	226	46.82829334
474	-302	236	49.33938208
474	-302	246	52.07054630
474	-302	256	55.03546341
474	-302	266	58.24350009
474	-302	276	61.69935813
474	-302	286	65.40300716
474	-292	-304	27.39228566
474	-292	-294	26.72095156
474	-292	-284	26.05452122
474	-292	-274	25.39661172
474	-292	-264	24.75081951
474	-292	-254	24.12056587
474	-292	-244	23.50892696
474	-292	-234	22.91846183
474	-292	-224	22.35105716
474	-292	-214	21.80781059
474	-292	-204	21.28897557
474	-292	-194	20.79398764
474	-292	-184	20.32158496
474	-292	-174	19.87002517
474	-292	-164	19.43738787
474	-292	-154	19.02193956
474	-292	-144	18.62252786
474	-292	-134	18.23896601
474	-292	-124	17.87236830
474	-292	-114	17.52540022
474	-292	-104	17.20241472
474	-292	-94	16.90945436
474	-292	-84	16.65410884
474	-292	-74	16.44522736
474	-292	-64	16.29249660
474	-292	-54	16.20590774
474	-292	-44	16.19515184
474	-292	-34	16.26899762
474	-292	-24	16.43471696
474	-292	-14	16.69762358
474	-292	-4	17.06077653
474	-292	6	17.52487311
474	-292	16	18.08832418
474	-292	26	18.74747852
474	-292	36	19.49695030
474	-292	46	20.33000538
474	-292	56	21.23897507
474	-292	66	22.21568091
474	-292	76	23.25186728
474	-292	86	24.33964607
474	-292	96	25.47195883
474	-292	106	26.64305860
474	-292	116	27.84900716
474	-292	126	29.08817428
474	-292	136	30.36171611
474	-292	146	31.67399901
474	-292	156	33.03292563
474	-292	166	34.45011243
474	-292	176	35.94086523
474	-292	186	37.52390465
474	-292	196	39.22080944
474	-292	206	41.05517423
474	-292	216	43.05151679
474	-292	226	45.23401221
474	-292	236	47.62516752
474	-292	246	50.24456869
474	-292	256	53.10782610
474	-292	266	56.22581406
474	-292	276	59.60425328
474	-292	286	63.24363482
474	-282	-304	27.86764761
474	-282	-294	27.23057971
474	-282	-284	26.59563543
474	-282	-274	25.96621809
474	-282	-264	25.34577578
474	-282	-254	24.73766027
474	-282	-244	24.14496777
474	-282	-234	23.57037392
474	-282	-224	23.01598006
474	-282	-214	22.48319194
474	-282	-204	21.97265344
474	-282	-194	21.48425608
474	-282	-184	21.01723816
474	-282	-174	20.57037780
474	-282	-164	20.14227062
474	-282	-154	19.73167019
474	-282	-144	19.33785791
474	-282	-134	18.96100248
474	-282	-124	18.60246762
474	-282	-114	18.26503105
474	-282	-104	17.95298580
474	-282	-94	17.67210668
474	-282	-84	17.42947756
474	-282	-74	17.23318815
474	-282	-64	17.09192176
474	-282	-54	17.01446747
474	-282	-44	17.00919920
474	-282	-34	17.08357036
474	-282	-24	17.24367223
474	-282	-14	17.49389619
474	-282	-4	17.83672489
474	-282	6	18.27265843
474	-282	16	18.80026366
474	-282	26	19.41632326
474	-282	36	20.11605793
474	-282	46	20.89339968
474	-282	56	21.74130262
474	-282	66	22.65208675
474	-282	76	23.61781669
474	-282	86	24.63071990
474	-282	96	25.68364793
474	-282	106	26.77058040
474	-282	116	27.88716452
474	-282	126	29.03127535
474	-282	136	30.20357160
474	-282	146	31.40801113
474	-282	156	32.65227876
474	-282	166	33.94806853
474	-282	176	35.31115620
474	-282	186	36.76119949
474	-282	196	38.32121730
474	-282	206	40.01672899
474	-282	216	41.87457932
474	-282	226	43.92152874
474	-282	236	46.18273797
474	-282	246	48.68030740
474	-282	256	51.43203078
474	-282	266	54.45048929
474	-282	276	57.74255316
474	-282	286	61.30929259
474	-272	-304	28.48605328
474	-272	-294	27.88018588
474	-272	-284	27.27289651
474	-272	-274	26.66738726
474	-272	-264	26.06699314
474	-272	-254	25.47505690
474	-272	-244	24.89478214
474	-272	-234	24.32907476
474	-272	-224	23.78038840
474	-272	-214	23.25059365
474	-272	-204	22.74089370
474	-272	-194	22.25180823
474	-272	-184	21.78324184
474	-272	-174	21.33464441
474	-272	-164	20.90525717
474	-272	-154	20.49442489
474	-272	-144	20.10194159
474	-272	-134	19.72838902
474	-272	-124	19.37542451
474	-272	-114	19.04597860
474	-272	-104	18.74433249
474	-272	-94	18.47605898
474	-272	-84	18.24782655
474	-272	-74	18.06708229
474	-272	-64	17.94164369
474	-272	-54	17.87924033
474	-272	-44	17.88705185
474	-272	-34	17.97128793
474	-272	-24	18.13684755
474	-272	-14	18.38708097
474	-272	-4	18.72366133
474	-272	6	19.14655710
474	-272	16	19.65408699
474	-272	26	20.24303633
474	-272	36	20.90881771
474	-272	46	21.64566699
474	-272	56	22.44687403
474	-272	66	23.30505396
474	-272	76	24.21246822
474	-272	86	25.16140359
474	-272	96	26.14461500
474	-272	106	27.15583188
474	-272	116	28.19032136
474	-272	126	29.24549293
474	-272	136	30.32151945
474	-272	146	31.42193719
474	-272	156	32.55417452
474	-272	166	33.72994563
474	-272	176	34.96543432
474	-272	186	36.28118991
474	-272	196	37.70166672
474	-272	206	39.25436727
474	-272	216	40.96859896
474	-272	226	42.87391968
474	-272	236	44.99841487
474	-272	246	47.36699698
474	-272	256	49.99992864
474	-272	266	52.91173548
474	-272	276	56.11060270
474	-272	286	59.59826448
474	-262	-304	29.21551621
474	-262	-294	28.63565615
474	-262	-284	28.05003262
