# Eu(fod)3 coordinate mapping
# coordinate unit: cÅ
# metric: r_factor
# offset: 300
# step: 10
# valid positions only
# x	y	z	score
-403	-108	-432	33.86261908
-403	-108	-422	31.73752656
-403	-108	-412	29.61413277
-403	-108	-402	27.49441555
-403	-108	-392	25.38082859
-403	-108	-382	23.27654639
-403	-108	-372	21.18587259
-403	-108	-362	19.11493915
-403	-108	-352	17.07293975
-403	-108	-342	15.07437381
-403	-108	-332	13.14324678
-403	-108	-322	11.32105750
-403	-108	-312	9.68161370
-403	-108	-302	8.35461560
-403	-108	-292	7.54345078
-403	-108	-282	7.47490985
-403	-108	-272	8.24555139
-403	-108	-262	9.75859102
-403	-108	-252	11.86166729
-403	-108	-242	14.46764373
-403	-108	-232	17.57827595
-403	-108	-222	21.27918199
-403	-108	-212	25.74564081
-403	-108	-202	31.26988387
-403	-108	-192	38.31952268
-403	-108	-182	47.64960093
-403	-108	-172	60.52093249
-403	-108	-162	79.15137704
-403	-108	-152	107.72884192
-403	-108	-142	154.93645094
-403	-108	-132	241.14245415
-403	-108	-122	422.63866074
-403	-108	-112	890.28640068
-403	-108	-102	2311.37142677
-403	-108	-92	3340.19688812
-403	-108	118	110.71943675
-403	-98	-472	42.81051590
-403	-98	-462	40.69410439
-403	-98	-452	38.57389408
-403	-98	-442	36.45104301
-403	-98	-432	34.32685349
-403	-98	-422	32.20281767
-403	-98	-412	30.08068646
-403	-98	-402	27.96257585
-403	-98	-392	25.85113419
-403	-98	-382	23.74981150
-403	-98	-372	21.66330327
-403	-98	-362	19.59830076
-403	-98	-352	17.56479455
-403	-98	-342	15.57840057
-403	-98	-332	13.66460435
-403	-98	-322	11.86655243
-403	-98	-312	10.25878896
-403	-98	-302	8.96746107
-403	-98	-292	8.18254603
-403	-98	-282	8.11207367
-403	-98	-272	8.85578036
-403	-98	-262	10.34726582
-403	-98	-252	12.46055679
-403	-98	-242	15.12144832
-403	-98	-232	18.34129953
-403	-98	-222	22.22095335
-403	-98	-212	26.96362772
-403	-98	-202	32.91254927
-403	-98	-192	40.63004639
-403	-98	-182	51.05551402
-403	-98	-172	65.83500093
-403	-98	-162	88.07280777
-403	-98	-152	124.27953311
-403	-98	-142	190.44591012
-403	-98	-132	337.46972027
-403	-98	-122	843.18225012
-403	-98	-112	13909.16637654
-403	-98	-102	1257.78269420
-403	-98	-92	1032.10148311
-403	-98	118	112.13042175
-403	-88	-472	43.27911691
-403	-88	-462	41.16141756
-403	-88	-452	39.03967108
-403	-88	-442	36.91507044
-403	-88	-432	34.78897607
-403	-88	-422	32.66297130
-403	-88	-412	30.53894588
-403	-88	-402	28.41922356
-403	-88	-392	26.30676139
-403	-88	-382	24.20546725
-403	-88	-372	22.12071738
-403	-88	-362	20.06021993
-403	-88	-352	18.03549028
-403	-88	-342	16.06442683
-403	-88	-332	14.17586908
-403	-88	-322	12.41759250
-403	-88	-312	10.86940216
-403	-88	-302	9.65983663
-403	-88	-292	8.97021478
-403	-88	-282	8.98576203
-403	-88	-272	9.79204497
-403	-88	-262	11.33802267
-403	-88	-252	13.52417867
-403	-88	-242	16.29590703
-403	-88	-232	19.67927774
-403	-88	-222	23.79237360
-403	-88	-212	28.86552371
-403	-88	-202	35.28898324
-403	-88	-192	43.71127730
-403	-88	-182	55.24029776
-403	-88	-172	71.88116126
-403	-88	-162	97.59873213
-403	-88	-152	141.33879158
-403	-88	-142	227.97594598
-403	-88	-132	459.52283772
-403	-88	-122	2238.99827261
-403	-88	-112	1258.88278050
-403	-88	-102	652.47480715
-403	-88	-92	570.85747373
-403	-88	-82	690.02177402
-403	-88	118	113.78889254
-403	-78	-472	43.75540398
-403	-78	-462	41.63408573
-403	-78	-452	39.50825776
-403	-78	-442	37.37914775
-403	-78	-432	35.24818226
-403	-78	-422	33.11705666
-403	-78	-412	30.98783980
-403	-78	-402	28.86313310
-403	-78	-392	26.74631727
-403	-78	-382	24.64194213
-403	-78	-372	22.55635562
-403	-78	-362	20.49873966
-403	-78	-352	18.48285036
-403	-78	-342	16.52998471
-403	-78	-332	14.67404855
-403	-78	-322	12.96995966
-403	-78	-312	11.50610052
-403	-78	-302	10.41684954
-403	-78	-292	9.87684591
-403	-78	-282	10.04696417
-403	-78	-272	10.99132924
-403	-78	-262	12.66443153
-403	-78	-252	14.98905281
-403	-78	-242	17.93170418
-403	-78	-232	21.53556594
-403	-78	-222	25.93651723
-403	-78	-212	31.38939259
-403	-78	-202	38.32370917
-403	-78	-192	47.45652339
-403	-78	-182	60.02504274
-403	-78	-172	78.30262833
-403	-78	-162	106.88662102
-403	-78	-152	156.52043813
-403	-78	-142	258.98594208
-403	-78	-132	564.40770881
-403	-78	-122	8008.22040507
-403	-78	-112	933.68667049
-403	-78	-102	554.58760767
-403	-78	-92	486.06878978
-403	-78	-82	546.56110459
-403	-78	118	115.73789116
-403	-68	-472	44.23935545
-403	-68	-462	42.11205280
-403	-68	-452	39.97955678
-403	-68	-442	37.84312888
-403	-68	-432	35.70426952
-403	-68	-422	33.56480700
-403	-68	-412	31.42703032
-403	-68	-402	29.29389036
-403	-68	-392	27.16931010
-403	-68	-382	25.05867161
-403	-68	-372	22.96959463
-403	-68	-362	20.91320360
-403	-68	-352	18.90621988
-403	-68	-342	16.97443925
-403	-68	-332	15.15843814
-403	-68	-322	13.52240590
-403	-68	-312	12.16556398
-403	-68	-302	11.22942213
-403	-68	-292	10.88145554
-403	-68	-282	11.25733304
-403	-68	-272	12.39833822
-403	-68	-262	14.26006527
-403	-68	-252	16.78326781
-403	-68	-242	19.95414851
-403	-68	-232	23.83288019
-403	-68	-222	28.57197089
-403	-68	-212	34.44643794
-403	-68	-202	41.91433445
-403	-68	-192	51.73690208
-403	-68	-182	65.22456463
-403	-68	-172	84.78052694
-403	-68	-162	115.25182366
-403	-68	-152	167.91591549
-403	-68	-142	275.87225366
-403	-68	-132	592.68864392
-403	-68	-122	6702.11480173
-403	-68	-112	1020.91703968
-403	-68	-102	592.64522541
-403	-68	-92	509.21739173
-403	-68	-82	553.10648658
-403	-68	108	118.71827763
-403	-68	118	118.02407709
-403	-58	-472	44.73137017
-403	-58	-462	42.59572604
-403	-58	-452	40.45398093
-403	-58	-442	38.30742905
-403	-58	-432	36.15765231
-403	-58	-422	34.00663329
-403	-58	-412	31.85692350
-403	-58	-402	29.71189776
-403	-58	-392	27.57614494
-403	-58	-382	25.45607798
-403	-58	-372	23.36090172
-403	-58	-362	21.30416999
-403	-58	-352	19.30631296
-403	-58	-342	17.39872405
-403	-58	-332	15.63016375
-403	-58	-322	14.07585978
-403	-58	-312	12.84716182
-403	-58	-302	12.09223575
-403	-58	-292	11.96928909
-403	-58	-282	12.58838779
-403	-58	-272	13.96950403
-403	-58	-262	16.06821068
-403	-58	-252	18.83997046
-403	-58	-242	22.28820436
-403	-58	-232	26.48837397
-403	-58	-222	31.60702217
-403	-58	-212	37.93362916
-403	-58	-202	45.94217917
-403	-58	-192	56.41046574
-403	-58	-182	70.65943668
-403	-58	-172	91.06947981
-403	-58	-162	122.32181024
-403	-58	-152	174.88636495
-403	-58	-142	277.44333169
-403	-58	-132	544.16281889
-403	-58	-122	2346.61398975
-403	-58	-112	1612.60045675
-403	-58	-102	774.59620476
-403	-58	-92	633.02497143
-403	-58	-82	671.44200747
-403	-58	-72	958.62952186
-403	-58	108	121.71721099
-403	-58	118	120.69649582
-403	-48	-472	45.23227510
-403	-48	-462	43.08598402
-403	-48	-452	40.93246118
-403	-48	-442	38.77303213
-403	-48	-432	36.60936794
-403	-48	-422	34.44362713
-403	-48	-412	32.27866716
-403	-48	-402	30.11836361
-403	-48	-392	27.96809933
-403	-48	-382	25.83552466
-403	-48	-372	23.73175546
-403	-48	-362	21.67327964
-403	-48	-352	19.68499729
-403	-48	-342	17.80499163
-403	-48	-332	16.09161280
-403	-48	-322	14.63250206
-403	-48	-312	13.55149056
-403	-48	-302	13.00154782
-403	-48	-292	13.12875330
-403	-48	-282	14.01779433
-403	-48	-272	15.67014794
-403	-48	-262	18.04172964
-403	-48	-252	21.10034324
-403	-48	-242	24.86392827
-403	-48	-232	29.42065916
-403	-48	-222	34.94750505
-403	-48	-212	41.74172561
-403	-48	-202	50.27987847
-403	-48	-192	61.32881631
-403	-48	-182	76.16122552
-403	-48	-172	97.00155117
-403	-48	-162	128.03843476
-403	-48	-152	178.04178631
-403	-48	-142	268.53023917
-403	-48	-132	468.30507305
-403	-48	-122	1164.78619665
-403	-48	-112	10279.82026831
-403	-48	-102	1381.16976764
-403	-48	-92	982.03954256
-403	-48	-82	1013.98612965
-403	-48	-72	1538.42669234
-403	-48	98	126.94784925
-403	-48	108	125.26143166
-403	-48	118	123.80378828
-403	-38	-472	45.74332778
-403	-38	-462	43.58417889
-403	-38	-452	41.41644826
-403	-38	-442	39.24149104
-403	-38	-432	37.06107461
-403	-38	-422	34.87755479
-403	-38	-412	32.69413837
-403	-38	-402	30.51527919
-403	-38	-392	28.34728415
-403	-38	-382	26.19925184
-403	-38	-372	24.08454245
-403	-38	-362	22.02309237
-403	-38	-352	20.04503704
-403	-38	-342	18.19621063
-403	-38	-332	16.54580680
-403	-38	-322	15.19480800
-403	-38	-312	14.27898593
-403	-38	-302	13.95329885
-403	-38	-292	14.34880786
-403	-38	-282	15.52577422
-403	-38	-272	17.47038522
-403	-38	-262	20.13966581
-403	-38	-252	23.51184546
-403	-38	-242	27.61665327
-403	-38	-232	32.55190825
-403	-38	-222	38.50074724
-403	-38	-212	45.76105880
-403	-38	-202	54.79897704
-403	-38	-192	66.34598157
-403	-38	-182	81.57945608
-403	-38	-172	102.47570336
-403	-38	-162	132.55211578
-403	-38	-152	178.58758863
-403	-38	-142	255.17870008
-403	-38	-132	399.37155312
-403	-38	-122	734.90747780
-403	-38	-112	2014.96266730
-403	-38	-102	11919.76140873
-403	-38	-92	2637.01575158
-403	-38	-82	2514.84069317
-403	-38	-72	6261.55467820
-403	-38	-62	3350.44150856
-403	-38	88	134.35219540
-403	-38	98	131.73324640
-403	-38	108	129.42583535
-403	-38	118	127.38895569
-403	-28	-472	46.26621375
-403	-28	-462	44.09213326
-403	-28	-452	41.90790861
-403	-28	-442	39.71492191
-403	-28	-432	37.51504287
-403	-28	-422	35.31084429
-403	-28	-412	33.10592357
-403	-28	-402	30.90538793
-403	-28	-392	28.71659584
-403	-28	-382	26.55030230
-403	-28	-372	24.42244230
-403	-28	-362	22.35690925
-403	-28	-352	20.38981919
-403	-28	-342	18.57574794
-403	-28	-332	16.99577595
-403	-28	-322	15.76465559
-403	-28	-312	15.02876044
-403	-28	-302	14.94171331
-403	-28	-292	15.61717405
-403	-28	-282	17.09260598
-403	-28	-272	19.34199142
-403	-28	-262	22.32408822
-403	-28	-252	26.02576634
-403	-28	-242	30.48580047
-403	-28	-232	35.80832212
-403	-28	-222	42.17808024
-403	-28	-212	49.88653552
-403	-28	-202	59.37781694
-403	-28	-192	71.32876456
-403	-28	-182	86.79012366
-403	-28	-172	107.44411427
-403	-28	-162	136.09769996
-403	-28	-152	177.68718308
-403	-28	-142	241.48366618
-403	-28	-132	346.39420813
-403	-28	-122	535.14594294
-403	-28	-112	916.80368372
-403	-28	-102	1798.77897935
-403	-28	-92	3808.22626159
-403	-28	-82	4951.56427719
-403	-28	-72	2811.45590199
-403	-28	-62	1439.93054750
-403	-28	-52	848.34403337
-403	-28	-42	567.49098652
-403	-28	78	144.74636545
-403	-28	88	140.85731360
-403	-28	98	137.39422467
-403	-28	108	134.27710327
-403	-28	118	131.48059754
-403	-18	-472	46.80303935
-403	-18	-462	44.61213223
-403	-18	-452	42.40931523
-403	-18	-442	40.19599334
-403	-18	-432	37.97414218
-403	-18	-422	35.74656778
-403	-18	-412	33.51729455
-403	-18	-402	31.29215135
-403	-18	-392	29.07966642
-403	-18	-382	26.89244679
-403	-18	-372	24.74931473
-403	-18	-362	22.67860061
-403	-18	-352	20.72309233
-403	-18	-342	18.94697871
-403	-18	-332	17.44400062
-403	-18	-322	16.34259302
-403	-18	-312	15.79777362
-403	-18	-302	15.95845912
-403	-18	-292	16.91935475
-403	-18	-282	18.69724641
-403	-18	-272	21.25658748
-403	-18	-262	24.55812734
-403	-18	-252	28.59557042
-403	-18	-242	33.41400122
-403	-18	-232	39.12047216
-403	-18	-222	45.89685828
-403	-18	-212	54.02180106
-403	-18	-202	63.90812007
-403	-18	-192	76.16501060
-403	-18	-182	91.70120690
-403	-18	-172	111.89840635
-403	-18	-162	138.90871712
-403	-18	-152	176.17444208
-403	-18	-142	229.34160204
-403	-18	-132	307.81073689
-403	-18	-122	426.95205707
-403	-18	-112	608.92652207
-403	-18	-102	870.18073409
-403	-18	-92	1163.14222597
-403	-18	-82	1307.21671617
-403	-18	-72	1178.01977464
-403	-18	-62	919.37005789
-403	-18	-52	689.26223722
-403	-18	-42	525.44930315
-403	-18	-32	415.18855031
-403	-18	58	165.42921041
-403	-18	68	159.07443530
-403	-18	78	153.52609887
-403	-18	88	148.55435025
-403	-18	98	144.01933947
-403	-18	108	139.85916067
-403	-18	118	136.07956107
-403	-8	-472	47.35632012
-403	-8	-462	45.14691088
-403	-8	-452	42.92363415
-403	-8	-442	40.68791134
-403	-8	-432	38.44182386
-403	-8	-422	36.18842145
-403	-8	-412	33.93218346
-403	-8	-402	31.67971629
-403	-8	-392	29.44081847
-403	-8	-382	27.23011915
-403	-8	-372	25.06960306
-403	-8	-362	22.99246057
-403	-8	-352	21.04874819
-403	-8	-342	19.31296808
-403	-8	-332	17.89198154
-403	-8	-322	16.92734099
-403	-8	-312	16.58038788
-403	-8	-302	16.99233274
-403	-8	-292	18.23831403
-403	-8	-282	20.31680832
-403	-8	-272	23.18486721
-403	-8	-262	26.80508518
-403	-8	-252	31.17614865
-403	-8	-242	36.34679371
-403	-8	-232	42.42374964
-403	-8	-222	49.58194610
-403	-8	-212	58.08195470
-403	-8	-202	68.29877191
-403	-8	-192	80.76726133
-403	-8	-182	96.25233074
-403	-8	-172	115.85595422
-403	-8	-162	141.17739988
-403	-8	-152	174.54232485
-403	-8	-142	219.29113229
-403	-8	-132	280.00296710
-403	-8	-122	362.15085172
-403	-8	-112	469.70025228
-403	-8	-102	597.78698761
-403	-8	-92	720.33732629
-403	-8	-82	789.57328490
-403	-8	-72	772.95225283
-403	-8	-62	689.34704084
-403	-8	-52	583.67446144
-403	-8	-42	486.68062659
-403	-8	-32	408.58427436
-403	-8	-22	348.93448723
-403	-8	-12	304.11209425
-403	-8	-2	270.39655208
-403	-8	8	244.78944648
-403	-8	18	225.05522444
-403	-8	28	209.56635734
-403	-8	38	197.13970254
-403	-8	48	186.90905237
-403	-8	58	178.23620826
-403	-8	68	170.65287695
-403	-8	78	163.82495888
-403	2	-472	47.92896482
-403	2	-462	45.69963760
-403	2	-452	43.45430694
-403	2	-442	41.19440100
-403	2	-432	38.92210164
-403	2	-422	36.64070458
-403	2	-412	34.35515951
-403	2	-402	32.07288772
-403	2	-392	29.80503101
-403	2	-382	27.56837026
-403	2	-372	25.38826821
-403	2	-362	23.30310870
-403	2	-352	21.37067555
-403	2	-342	19.67626616
-403	2	-332	18.33999102
-403	2	-322	17.51557666
-403	2	-312	17.36830812
-403	2	-302	18.02937719
-403	2	-292	19.55462582
-403	2	-282	21.92659867
-403	2	-272	25.09648911
-403	2	-262	29.02823739
-403	2	-252	33.72365601
-403	2	-242	39.23264645
-403	2	-232	45.65870375
-403	2	-222	53.16642284
-403	2	-212	61.99448332
-403	2	-202	72.47642988
-403	2	-192	85.07163888
-403	2	-182	100.40921384
-403	2	-172	119.34705814
-403	2	-162	143.04464763
-403	2	-152	173.03516364
-403	2	-142	211.24683284
-403	2	-132	259.83711706
-403	2	-122	320.53305314
-403	2	-112	392.96388585
-403	2	-102	471.67565502
-403	2	-92	543.32845016
-403	2	-82	589.06084809
-403	2	-72	595.46323582
-403	2	-62	564.99596353
-403	2	-52	512.73732079
-403	2	-42	454.62426319
-403	2	-32	400.54857601
-403	2	-22	354.44636754
-403	2	-12	316.78340901
-403	2	-2	286.56563783
-403	2	8	262.40790049
-403	2	18	242.97980218
-403	2	28	227.14663986
-403	2	38	213.98617190
-403	2	48	202.76521313
-403	12	-472	48.52425543
-403	12	-462	46.27389327
-403	12	-452	44.00522940
-403	12	-442	41.71968510
-403	12	-432	39.41953053
-403	12	-422	37.10829901
-403	12	-412	34.79140945
-403	12	-402	32.47711016
-403	12	-392	30.17792140
-403	12	-382	27.91284895
-403	12	-372	25.71076518
-403	12	-362	23.61545696
-403	12	-352	21.69271278
-403	12	-342	20.03885070
-403	12	-332	18.78704135
-403	12	-322	18.10201412
-403	12	-312	18.15086083
-403	12	-302	19.05331791
-403	12	-292	20.84691912
-403	12	-282	23.50047838
-403	12	-272	26.96032658
-403	12	-262	31.19098743
-403	12	-252	36.19560650
-403	12	-242	42.02302537
-403	12	-232	48.77106116
-403	12	-222	56.59141918
-403	12	-212	65.69856493
-403	12	-202	76.38357405
-403	12	-192	89.03342820
-403	12	-182	104.15542961
-403	12	-172	122.40424626
-403	12	-162	144.60368155
-403	12	-152	171.74310006
-403	12	-142	204.90402272
-403	12	-132	245.03090186
-403	12	-122	292.41218530
-403	12	-112	345.75300656
-403	12	-102	400.98710319
-403	12	-92	450.68751545
-403	12	-82	485.61657486
-403	12	-72	498.87451541
-403	12	-62	489.83346585
-403	12	-52	464.04567684
-403	12	-42	429.49016608
-403	12	-32	392.92340183
-403	12	-22	358.49150400
-403	12	-12	328.05639916
-403	12	-2	302.03523500
-403	12	8	280.10692895
-403	12	18	261.64927290
-403	12	28	245.96726299
-403	22	-472	49.14582271
-403	22	-462	46.87364631
-403	22	-452	44.58072658
-403	22	-442	42.26845964
-403	22	-432	39.93918400
-403	22	-422	37.59664931
-403	22	-412	35.24672233
-403	22	-402	32.89845931
-403	22	-392	30.56574634
-403	22	-382	28.26981500
-403	22	-372	26.04307101
-403	22	-362	23.93475604
-403	22	-352	22.01871916
-403	22	-342	20.40224181
-403	22	-332	19.23108822
-403	22	-322	18.67976813
-403	22	-312	18.91554698
-403	22	-302	20.04621114
-403	22	-292	22.09249164
-403	22	-282	25.01138318
-403	22	-272	28.74487804
-403	22	-262	33.25715192
-403	22	-252	38.55101436
-403	22	-242	44.67234375
-403	22	-232	51.71137131
-403	22	-222	59.80522550
-403	22	-212	69.14322083
-403	22	-202	79.97504685
-403	22	-192	92.62121233
-403	22	-182	107.48394837
-403	22	-172	125.05444840
-403	22	-162	145.90774789
-403	22	-152	170.66834728
-403	22	-142	199.91697705
-403	22	-132	233.99447396
-403	22	-122	272.65702961
-403	22	-112	314.58608754
-403	22	-102	356.91209817
-403	22	-92	395.16552895
-403	22	-82	424.16847518
-403	22	-72	439.86978745
-403	22	-62	441.10203167
-403	22	-52	429.91888573
-403	22	-42	410.32904580
-403	22	-32	386.54633022
-403	22	-22	361.84668846
-403	22	-12	338.26056459
-403	22	-2	316.76854774
-403	22	8	297.64019489
-403	22	18	280.72957061
-403	32	-472	49.79761733
-403	32	-462	47.50322315
-403	32	-452	45.18552335
-403	32	-442	42.84586583
-403	32	-432	40.48662887
-403	32	-422	38.11174289
-403	32	-412	35.72747819
-403	32	-402	33.34364355
-403	32	-392	30.97542205
-403	32	-382	28.64618585
-403	32	-372	26.39176812
-403	32	-362	24.26672851
-403	32	-352	22.35277632
-403	32	-342	20.76780028
-403	32	-332	19.66946940
-403	32	-322	19.24097125
-403	32	-312	19.64880476
-403	32	-302	20.98922972
-403	32	-292	23.26801624
-403	32	-282	26.43191894
-403	32	-272	30.41873496
-403	32	-262	35.19127058
-403	32	-252	40.75049438
-403	32	-242	47.13776457
-403	32	-232	54.43435769
-403	32	-222	62.76194091
-403	32	-212	72.28488876
-403	32	-202	83.21408426
-403	32	-192	95.81102589
-403	32	-182	110.38997473
-403	32	-172	127.31400222
-403	32	-162	146.97768761
-403	32	-152	169.76465980
-403	32	-142	195.96300091
-403	32	-132	225.61941115
-403	32	-122	258.32332252
-403	32	-112	292.95058613
-403	32	-102	327.47378235
-403	32	-92	359.03298550
-403	32	-82	384.44919917
-403	32	-72	401.12973250
-403	32	-62	407.94664124
-403	32	-52	405.54850015
-403	32	-42	395.93340296
-403	32	-32	381.62505232
-403	32	-22	364.94201940
-403	32	-12	347.61249175
-403	32	-2	330.70585375
-403	32	8	314.73755076
-403	42	-472	50.48387608
-403	42	-462	48.16727365
-403	42	-452	45.82471002
-403	42	-442	43.45745732
-403	42	-432	41.06789641
-403	42	-422	38.66008824
-403	42	-412	36.24063791
-403	42	-402	33.82001226
-403	42	-392	31.41456057
-403	42	-382	29.04961392
-403	42	-372	26.76418053
-403	42	-362	24.61778769
-403	42	-352	22.69951991
-403	42	-342	21.13720784
-403	42	-332	20.09956543
-403	42	-322	19.77761031
-403	42	-312	20.33693639
-403	42	-302	21.86354959
-403	42	-292	24.35031317
-403	42	-282	27.73500458
-403	42	-272	31.95107955
-403	42	-262	36.95891994
-403	42	-252	42.75632696
-403	42	-242	49.37891609
-403	42	-232	56.89813123
-403	42	-222	65.41996719
-403	42	-212	75.08492513
-403	42	-202	86.06857625
-403	42	-192	98.58139366
-403	42	-182	112.86566119
-403	42	-172	129.18598549
-403	42	-162	147.80812598
-403	42	-152	168.95877538
-403	42	-142	192.75765985
-403	42	-132	219.11555478
-403	42	-122	247.60228404
-403	42	-112	277.31268701
-403	42	-102	306.79455317
-403	42	-92	334.13022020
-403	42	-82	357.23941182
-403	42	-72	374.36218154
-403	42	-62	384.53396186
-403	42	-52	387.81330821
-403	42	-42	385.15178512
-403	42	-32	378.00739219
-403	42	-22	367.91449747
-403	42	-12	356.17451820
-403	42	-2	343.71385522
-403	42	8	331.07172651
-403	52	-472	51.20908266
-403	52	-462	48.87073058
-403	52	-452	46.50370169
-403	52	-442	44.10916099
-403	52	-432	41.68944731
-403	52	-422	39.24868792
-403	52	-412	36.79373029
-403	52	-402	34.33556555
-403	52	-392	31.89151481
-403	52	-382	29.48858553
-403	52	-372	27.16855246
-403	52	-362	24.99533044
-403	52	-352	23.06458869
-403	52	-342	21.51311358
-403	52	-332	20.51966037
-403	52	-322	20.28255479
-403	52	-312	20.96718013
-403	52	-302	22.65133791
-403	52	-292	25.31720170
-403	52	-282	28.89458090
-403	52	-272	33.31223573
-403	52	-262	38.52706749
-403	52	-252	44.53255143
-403	52	-242	51.35763121
-403	52	-232	59.06344742
-403	52	-222	67.74062429
-403	52	-212	77.50741850
-403	52	-202	88.50800866
-403	52	-192	100.90963431
-403	52	-182	114.89671032
-403	52	-172	130.65928004
-403	52	-162	148.37228289
-403	52	-152	168.16145041
-403	52	-142	190.05206812
-403	52	-132	213.89990847
-403	52	-122	239.31139770
-403	52	-112	265.57360821
-403	52	-102	291.63075384
-403	52	-92	316.15125465
-403	52	-82	337.71088956
-403	52	-72	355.06511809
-403	52	-62	367.42018115
-403	52	-52	374.58882729
-403	52	-42	376.96505456
-403	52	-32	375.34350445
-403	52	-22	370.67467730
-403	52	-12	363.84862341
-403	52	-2	355.55650428
-403	62	-472	51.97792239
-403	62	-462	49.61876238
-403	62	-452	47.22818987
-403	62	-442	44.80722947
-403	62	-432	42.35812760
-403	62	-422	39.88500231
-403	62	-412	37.39483022
-403	62	-402	34.89895703
-403	62	-392	32.41542130
-403	62	-382	29.97252630
-403	62	-372	27.61424952
-403	62	-362	25.40807941
-403	62	-352	23.45516226
-403	62	-342	21.89991561
-403	62	-332	20.92997345
-403	62	-322	20.75076002
-403	62	-312	21.52893553
-403	62	-302	23.33687525
-403	62	-292	26.14847608
-403	62	-282	29.88643613
-403	62	-272	34.47433164
-403	62	-262	39.86453809
-403	62	-252	46.04518320
-403	62	-242	53.03784100
-403	62	-232	60.89318387
-403	62	-222	69.68711432
-403	62	-212	79.51757561
-403	62	-202	90.50132420
-403	62	-192	102.76952140
-403	62	-182	116.46065285
-403	62	-172	131.70890717
-403	62	-162	148.62583112
-403	62	-152	167.27312233
-403	62	-142	187.62537333
-403	62	-132	209.52423128
-403	62	-122	232.63049588
-403	62	-112	256.38791300
-403	62	-102	280.01927968
-403	62	-92	302.57626788
-403	62	-82	323.05236167
-403	62	-72	340.54221167
-403	62	-62	354.40159910
-403	62	-52	364.35060719
-403	62	-42	370.48188654
-403	62	-32	373.17663268
-403	62	-22	372.96664355
-403	62	-12	370.39159544
-403	72	-472	52.79523053
-403	72	-462	50.41671816
-403	72	-452	48.00408521
-403	72	-442	45.55818285
-403	72	-432	43.08111218
-403	72	-422	40.57689906
-403	72	-412	38.05252071
-403	72	-402	35.51947907
-403	72	-392	32.99622528
-403	72	-382	30.51189186
-403	72	-372	28.11195353
-403	72	-362	25.86643641
-403	72	-352	23.88054085
-403	72	-342	22.30462875
-403	72	-332	21.33382321
-403	72	-322	21.18063559
-403	72	-312	22.01517061
-403	72	-302	23.90786902
-403	72	-292	26.82707518
-403	72	-282	30.68922324
-403	72	-272	35.41215551
-403	72	-262	40.94268616
-403	72	-252	47.26266537
-403	72	-242	54.38575687
-403	72	-232	62.35219829
-403	72	-222	71.22401291
-403	72	-212	81.08085270
-403	72	-202	92.01581562
-403	72	-192	104.13027335
-403	72	-182	117.52657573
-403	72	-172	132.29737637
-403	72	-162	148.51032680
-403	72	-152	166.18721555
-403	72	-142	185.27759205
-403	72	-132	205.62885407
-403	72	-122	226.95783303
-403	72	-112	248.83259020
-403	72	-102	270.67582106
-403	72	-92	291.80021944
-403	72	-82	311.47882543
-403	72	-72	329.04009278
-403	72	-62	343.96351997
-403	72	-52	355.94588621
-403	72	-42	364.91612785
-403	72	-32	370.99559314
-403	72	-22	374.41936496
-403	72	-12	375.44388276
-403	82	-472	53.66593355
-403	82	-462	51.27006418
-403	82	-452	48.83744965
-403	82	-442	46.36873765
-403	82	-432	43.86583244
-403	82	-422	41.33258297
-403	82	-412	38.77583093
-403	82	-402	36.20701879
-403	82	-392	33.64467067
-403	82	-382	31.11821764
-403	82	-372	28.67381289
-403	82	-362	26.38279445
-403	82	-352	24.35270031
-403	82	-342	22.73776514
-403	82	-332	21.73886621
-403	82	-322	21.57556365
-403	82	-312	22.42404826
-403	82	-302	24.35703140
-403	82	-292	27.34053474
-403	82	-282	31.28576376
-403	82	-272	36.10430450
-403	82	-262	41.73638029
-403	82	-252	48.15667291
-403	82	-242	55.37047255
-403	82	-232	63.40770970
-403	82	-222	72.31743158
-403	82	-212	82.16295277
-403	82	-202	93.01710969
-403	82	-192	104.95682650
-403	82	-182	118.05615396
-403	82	-172	132.37697447
-403	82	-162	147.95672202
-403	82	-152	164.79286056
-403	82	-142	182.82464944
-403	82	-132	201.91401040
-403	82	-122	221.82903643
-403	82	-112	242.23542416
-403	82	-102	262.70195112
-403	82	-92	282.72481155
-403	82	-82	301.77127922
-403	82	-72	319.33632700
-403	82	-62	334.99909744
-403	82	-52	348.46324931
-403	82	-42	359.56866168
-403	82	-32	368.27074046
-403	82	-22	374.59347365
-403	82	-12	378.56900303
-403	92	-472	54.59498338
-403	92	-462	52.18431148
-403	92	-452	49.73441723
-403	92	-442	47.24572117
-403	92	-432	44.71988517
-403	92	-422	42.16050145
-403	92	-412	39.57414249
-403	92	-402	36.97197257
-403	92	-392	34.37223598
-403	92	-382	31.80409878
-403	92	-372	29.31350486
-403	92	-362	26.97174404
-403	92	-352	24.88673395
-403	92	-342	23.21412328
-403	92	-332	22.15831627
-403	92	-322	21.94552268
-403	92	-312	22.76079607
-403	92	-302	24.68399898
-403	92	-292	27.68282534
-403	92	-282	31.66475081
-403	92	-272	36.53474227
-403	92	-262	42.22541944
-403	92	-252	48.70339282
-403	92	-242	55.96511413
-403	92	-232	64.03033219
-403	92	-222	72.93597238
-403	92	-212	82.73078460
-403	92	-202	93.47028918
-403	92	-192	105.21137554
-403	92	-182	118.00593928
